#   1 X_IMAGE                Object position along x                                    [pixel]
#   2 Y_IMAGE                Object position along y                                    [pixel]
#   3 MAG_BEST               Best of MAG_AUTO and MAG_ISOCOR                            [mag]
#   4 BACKGROUND             Background at centroid position                            [count]
#   5 FLUX_MAX               Peak flux above background                                 [count]
  1697.1272    569.1936  25.3986    0.1941105     64.26447
   527.9806    572.7216  25.2430    -2.099189     43.61829
   922.4944    589.2272  23.5697    0.1268602     55.92685
   563.5016    576.9328  25.2320    -2.129894     44.25459
   459.9716    583.1723  24.1637   -0.9072924     104.4924
  1676.5087    577.9570  25.2819  -0.05108799       56.561
    10.2028    598.4723  25.0739    -4.660754     93.62646
   954.9207    601.7214  23.8391    0.2679144      61.8829
   955.6371    607.5055  25.4274    0.2776096     36.61653
   563.0128    603.4938  25.1466    -2.415384     44.92546
    97.3405    609.3735  24.8444   -0.6189119     59.95649
   942.1488    629.5950  23.6558    0.1701475     59.76331
   441.1721    621.3629  24.9087    0.5071605     56.94614
   953.2879    619.0061  24.0869     0.238354     49.94987
   684.4769    619.9173  25.6155    -1.256262      61.1791
   946.6734    623.4663  24.8187    0.2106892     46.93059
   912.9912    628.4785  23.7773 0.0005307536     66.95345
   915.8333    626.9793  24.6279   0.03569292     42.01677
   103.5135    637.0093  25.5478   -0.8230351     47.67641
   349.8185    644.1509  25.6217     2.450581     58.54914
   829.9935    658.7197  24.5955    -1.155869      38.7355
   431.1093    661.3011  25.2125     1.359881     60.52387
   972.9713    662.2450  24.3852    0.1693183     43.17495
   995.9910    672.1279  23.9578    0.2417836     57.29383
    79.7353    683.0139  24.6628    -2.034122     57.99918
   988.2468    692.3822  23.5255   -0.1537548     47.16338
  1279.6449    715.0492  23.3705     2.430914     64.42013
   295.0056    700.5121  24.4616      2.91247     341.2231
    15.4339    706.3419  25.2392      -4.0311     73.54801
   458.9698    722.1377  24.8568     1.071336     50.65767
   785.9877    733.5123  25.6906    -2.607852     47.04333
  1267.2007    739.3081  25.3000     2.798671     48.68557
  1321.9963    743.5116  24.6684     2.271868     38.36155
    60.6918    755.8840  25.4071    -1.684248     166.8443
  1272.8827    763.2018  24.1566     1.864048     50.93624
  1020.8600    763.1126  25.6764   -0.8014914     63.26794
   776.0005    761.5260  25.2895    -2.554083     65.28452
  1082.8137    767.3239  23.8840   -0.2395468      50.9175
   864.8144    773.2072  25.7579    -2.149715     60.81488
  1425.7822    778.0802  25.5892    0.1331503     57.98141
  1267.2181    781.3375  25.0524     1.163081     202.4523
  1199.0162    781.5172  25.4368    0.5159867     67.39732
   642.5410    785.0067  25.3980    -2.792481     70.41821
   952.5337    791.1166  24.2898    -1.822508      42.8353
   639.4835    789.4805  25.2104    -2.774254     80.34091
   290.9431    795.3004  23.9674     3.283474     62.28748
   369.2462    794.8696  24.1819     4.163736     61.94817
    34.2565    800.2960  22.8330   -0.3949335     666.9424
  1099.8582    800.8297  24.6368   -0.2974142     40.88223
   328.9881    804.2609  25.1172     3.939289     51.28861
    76.8890    843.8572  25.3052   -0.8324741     50.00009
   969.4415    858.0251  25.5779    -2.102294     58.97563
  2046.0631    875.1014  23.0169    -1.225059     62.94768
   690.9210    871.2991  24.8331    -1.887698     55.44222
  2037.3225    891.7463  23.4521    -1.214314     48.41429
   871.3155    916.1851  25.5412     -1.19048     36.53397
   938.7953    926.3053  23.6572    -1.682994     48.37488
  1558.1552    921.8278  25.3389  -0.04532256     47.38203
  1263.6750    933.1506  24.3900   -0.1576571     60.91932
   929.9410    936.1555  23.7369    -1.513101     53.92901
   816.1370    944.1008  25.2651    -1.256525     44.67298
   304.1121    958.2582  24.1588     0.165392     85.29642
   495.8270    959.1419  25.3497     3.182139     45.11303
  1224.7654    984.9930  24.9929   -0.2571678     63.81599
    80.2728   1042.0513  25.2778    -2.822033     45.69403
   542.8314   1053.6558  25.2102     2.392112     45.11692
  1895.8285   1062.2983  24.3740     1.104751     60.48812
  1048.1096   1068.2085  24.0353     1.167967     35.17223
   692.8345   1076.8308  25.5959    0.4932828     44.12169
   982.8201   1948.1959  25.1206      1.41359     50.94059
  1466.4259   2095.5569  24.3828    -2.016843     110.3526
  1209.6805   2096.5149  24.3344     2.803457     54.53581
   678.8674   2078.1167  24.7448   -0.4684884     52.64282
    27.1165   2004.4807  25.3176     1.012058     45.52171
     6.7308   2001.9822  22.8620    0.9630466     62.41869
    21.0223   2002.4810  25.4748     1.019187     40.78504
    49.6837   1998.9073  23.2296     1.200706     53.20308
  1494.1632   1999.1600  24.5791    -1.450137     38.28605
   179.4550   1998.9763  25.0998   0.03663878     65.36649
   852.8475   1997.8400  25.6602   -0.9425648      51.8783
   105.2911   1948.6769  24.8313     3.000855     123.3721
  1631.9441   1945.6812  25.2033   -0.6036644     55.60952
  1675.0953   1939.8733  25.2360    0.4560733     49.90793
   356.8946   1932.8633  25.4793    -3.245064      49.1554
   120.5329   1933.1735  24.5470     2.992512     53.86914
   934.8539   1927.8226  25.0475     1.491416     41.16535
   451.9907   1911.4760  24.6133    -4.059367     61.94584
   943.5584   1908.6517  24.2264     1.713557     49.55877
  1254.1060   1894.9546  24.5769    0.5175409     217.8216
   122.3230   1882.4546  22.2449     3.011475     57.52082
   113.1348   1871.2675  21.5482     3.101646     55.46874
  1205.2852   1856.1514  24.4744     0.811105     41.99525
  1313.5205   1855.0026  25.0450    -2.449865     53.45189
   681.2966   1855.1584  24.9196  -0.08991706     47.44906
   644.4857   1846.9801  25.1677    -1.536045     122.6864
   112.2990   1839.6497  24.0523     3.299531     43.48418
  1228.6045   1836.4860  23.2492    0.3810842     38.05382
   124.4922   1832.6674  24.1856     3.108888     44.01099
  1239.0916   1826.2201  24.0345    0.1082422     48.41666
    97.4328   1826.0087  24.2594     3.713759     46.75682
   136.1670   1826.3372  24.6257     2.861351     44.68607
   500.9217   1821.7383  25.1086    -4.618941     145.3716
    68.3330   1821.8206  25.0125      3.95052     46.29694
   457.4965   1820.6414  25.3749    -4.621378     82.68439
    82.6422   1816.0825  24.0328      3.72436     44.14502
    68.9688   1815.7480  23.3093     3.881687     48.17814
   576.3052   1815.9624  25.6120    -3.430964     59.67052
  1353.5480   1814.8875  25.4318    -2.253875     51.04342
     3.8934   1809.9509  23.7647     4.659858     61.26411
  1598.2429   1451.0386  24.0509    -1.546267     43.78029
   175.7623   1442.4304  25.3707   -0.4559456     50.68033
   735.4865   1435.9401  25.6183    0.5789114     59.90571
   589.3799   1403.1089  23.9753     1.389423     206.2885
    95.9439   1397.7047  25.0944    -1.356981     55.16266
  1233.1581   1385.2742  23.9543  0.004761269       66.574
  1427.9744   1346.3009  24.5087     1.598684     47.80376
   559.2865   1347.1301  24.5529     1.583714     43.67945
  1258.5094   1335.6774  24.9930    0.7288836     31.44239
   378.9486   1272.7874  25.5106     -2.29846     55.83611
  1134.9955   1266.9816  24.4681    0.5190565      48.6703
  1445.9291   1263.3262  24.2835     1.821439     46.26265
  1333.4962   1264.7588  24.5412     1.116459     48.17701
  1431.0323   1263.0337  24.2584     1.806784     46.17247
  1453.6776   1260.4385  23.7480     1.821439     60.15071
   603.4351   1557.0208  24.2027     1.643657     45.85809
    17.8732   1467.5656  24.1398     -2.27717     32.01925
  1587.6661   1466.1995  23.6614   -0.4867778     53.76571
  1545.4308   1536.2338  23.6923     1.848106     53.99191
   689.9852   1578.4658  25.2815     3.450105     58.72894
  1653.1305   1573.5459  22.5198    0.5139843     59.02885
  1188.8754   1558.3458  25.3952    -2.255341     60.75935
  1544.5886   1561.0045  23.6437     1.848106     40.50553
  1556.8550   1540.5902  23.3421     2.025982     55.95953
  1651.4038   1537.5564  23.3144    0.7537532       53.257
   840.2056   1479.8357  25.4354   -0.7877791     42.83976
  1340.1844   1509.8689  25.4027    0.5948272     44.08356
  1347.0320   1487.6232  24.6547      1.00516     141.6608
  1346.5385   1492.0011  25.6289    0.9450904     154.0239
   468.2966   1509.2858  25.4264   -0.9580964     63.48306
  1575.5483   1509.1360  24.7871     2.131318     53.65536
  1580.3851   1503.2532  24.0229     1.961886     34.31729
  1308.3440   1496.0226  22.9866    0.5496896     48.46338
  1601.5574   1504.2957  24.4793     1.798029     31.73081
  1318.6483   1494.5520  23.2829    0.7974071     48.22393
  1586.7175   1475.0015  24.2726   0.09888231     55.64453
  1287.9070   1472.8671  25.0923    0.1411716     55.70324
   978.4167   1410.1771  23.7947    -1.954712     44.06839
  1274.9821   1399.4584  23.8747    0.7443695     43.84703
  1000.1335   1414.0697  23.3809    -2.181891        58.25
  1287.6082   1398.2074  22.7908     1.081001     75.84872
  1296.5111   1387.0223  23.5649     1.361922     55.36523
  1010.0298   1400.0918  23.4631    -1.941783     48.10454
  1251.6814   1396.5944  23.5326    0.2030983     51.51263
  1239.5961   1349.6735  24.5169    0.4385186     102.4702
  2006.0684   1360.4696  24.2970    0.8043988     49.36658
  1306.7609   1370.2384  23.5417     1.593333     49.27596
  1205.8282   1373.9771  25.7171   -0.3115089     64.31976
  1245.4342   1368.7634  25.3699    0.4752243     51.18089
   545.7594   1363.6282  22.9202     1.604614      51.4454
  1419.8274   1363.7396  25.0392     1.517375     57.73298
  1307.7625   1350.2736  24.1547     1.611343     78.79973
  1439.4452   1343.5199  24.0782     1.578592     50.55888
  1306.1677   1335.4672  24.5103     1.575324      67.1827
   153.1492   1280.7349  24.8445   -0.6152332      160.543
  1468.9287   1241.7490  23.5977     1.697747     49.84387
   381.9550   1611.1682  25.0992    -2.061084     58.92514
   434.4696   1605.4674  25.4582    -2.104113     57.47369
  2097.2014   1622.8173  24.8551    -3.230696     99.48846
  1126.5354   1603.2271  23.6935     -1.09789      46.5578
  1115.5042   1620.1836  24.2215   -0.7181232     46.01994
  1411.2661   1250.2524  24.5169     1.766045     51.35714
  2096.9226   1615.0494  24.6869    -3.185285     247.2494
  1120.4138   1614.7205  24.6291   -0.8466967      45.2277
  2090.6277   1613.3156  25.0399    -2.955559     61.57302
  1814.8131   1674.1725  23.5753    0.1737553      78.5948
  1630.0186   1615.9667  24.0470   -0.3663522     41.07075
  1181.4972   1647.9520  25.2075    -1.090408     73.04196
  1575.7250   1600.0771  23.4589     1.686673     47.16845
  1637.1731   1600.3176  24.7912    0.1171801      35.4353
  1593.8033   1600.8654  23.3231     1.198948     53.64289
   701.3596   1220.3723  24.3624     2.005525     51.30542
   287.8040   1640.8475  25.5227    -1.130801     54.73467
   693.7681   1223.4479  24.0809     2.148931     50.41703
   300.2539   1182.6254  25.2025   -0.7665705      50.8588
   248.8349   1648.1870  25.5327    -1.745072      47.8169
    62.5038   1598.1077  25.3348    0.7681054     65.19592
   144.4324   1588.4448  23.7509    -1.317503     164.2776
  1427.7030   1207.5751  24.0464    0.7959945     44.54948
   433.5815   1217.7219  25.5783    -1.995512     70.17261
   876.1299   1152.6825  18.2124   -0.7890706     24304.35
   220.1807   1700.1833  25.0257   0.05764525     64.50053
  1693.1536   1207.9908  25.1370    0.3345393      57.3922
   905.1854   1181.8391  24.4984    0.2807182     40.25176
  1232.6968   1704.4851  24.9017    -1.095507     54.10217
    96.5158   1208.1272  24.8121    -1.296531     57.98178
   933.0133   1692.5065  24.9184    0.9741806     52.86427
   282.1686   1710.5939  22.6445   -0.4989307     46.01417
  1775.8252   1671.1820  25.6493   -0.6955203      49.1867
   570.4669   1743.0029  25.4812    -2.012178      51.1687
   222.2702   1725.4418  23.6292    0.2349627      62.9901
  1192.2847   1168.6967  24.4148    0.6612628     41.76617
   281.4698   1732.1964  21.5151    -1.479923     71.17379
   264.1885   1756.1489  22.3732    -1.701154     62.42891
   283.2148   1693.4050  23.4550   0.07483228     59.97309
   231.0668   1753.3358  24.6740   0.07923417     43.49677
   236.3780   1696.6259  23.0497    0.1763382     48.25585
  1354.3793   1141.0597  24.8730    -2.544151     53.43665
   320.7206   1162.9387  24.8471     -1.25014     47.06113
   671.8625   1162.9044  25.4075     2.511634     54.84095
   237.1372   1141.0201  24.3588   -0.1951376     37.49026
  1596.3088   1457.4132  24.2907    -1.142833      45.6266
   170.4987   1154.3309  24.3859   -0.0909747     41.87813
   183.0300   1147.9645  24.2301   -0.0636284     52.61208
   222.2670   1147.1471  24.2350   0.01841053     56.21527
   154.7138   1144.3556  24.1717   -0.2795109     54.12616
  1035.7435   1116.9801  24.2086    0.9940217      45.7184
   243.9898   1146.0186  24.1853   -0.3026375     49.66554
  1560.5728   1465.9462  23.0241   -0.1133754     54.08828
  1296.0931   1739.2365  25.1505    -1.616356     59.13667
   273.0044   1135.5259  25.5989   -0.9071377     52.91081
    11.7092   1781.4249  24.5988     4.723819     47.73064
   617.7772   1779.4473  25.4165    -1.100777      66.4921
   488.8212   1779.7825  25.5778    -4.417992     70.65885
   510.6865   1459.5417  24.9971    0.8872587     44.95568
   231.7799   1806.7627  25.7793    -1.903598     57.74818
  1067.1301   1120.5391  24.1388     1.006866     57.43725
  1753.8021   1798.8796  25.3794    0.2426398     72.77935
  1389.9733   1122.4891  25.6553    -2.754149      53.4765
  1169.9888   1803.4655  25.4752    0.7079421     57.07956
  1211.6960   2060.3079  25.4584     1.844922     53.70221
  1602.4930   1802.0573  25.2407    -2.116156     48.67397
  1440.5868   1455.3627  20.3309     1.042926     17626.53
   161.8953   1104.8708  23.5690   -0.6043923     49.06459
  1088.9825   1104.0173  24.1102     1.044864     71.47308
  1501.2732   1123.6575  25.2132  0.008588881     169.9156
  1954.9982   1096.4963  25.5111    0.7249585     48.46833
  1084.8102   1093.3328  25.1006     1.077275     51.67853
   109.2219   1802.7603  25.2123     3.023152     56.52299
    57.7122   1810.4493  23.8121     3.964161       51.236
  1207.3721   2076.0950  24.3160     2.467132     53.99535
   803.4882   2008.9622  25.4345   -0.9780215     52.90123
    62.5731   2006.9337  22.2940     1.061516     67.89251
    99.4157   1847.7296  23.7801     3.437453     76.50907
  1405.5195   1889.4241  24.8979    -2.570318     58.00343
   621.4809   1874.1591  24.8181    -2.918623      52.9118
  2001.5540   2036.9514  24.1038     1.174542     45.56953
   444.7499   1908.6562  22.9758    -3.924965     62.13968
   415.0234   1928.6332  24.2264    -3.314816     72.70606
   126.4975   1892.0754  24.4504     2.989905     51.69137
  1218.6018   1855.8600  24.7816    0.6917527     37.65004
   831.5165   1923.8167  24.4076   -0.3164726      113.763
   435.6803   1932.5060  24.4576    -3.628073     52.54963
    85.7361   1971.4724  23.4089     2.252216     49.21253
  1180.1394   1939.8397  24.1045     1.117459     45.92839
   510.0201   1952.9751  25.1911    -4.306638     46.31025
   108.0064   1953.6902  24.2982     2.962071     61.98775
